instructor,time,location,maxcap,srmajor,jrmajor,available,grad,srnon,jrnon,so,fr,ispoi,section,code,sem,division,gradingmode,prereq,fulfills,title,iscross,description
"Roberts,Andrea    Adediran,Suara A.",.M..... 01:10PM-02:30PM; ...W... 06:00PM-09:50PM;,SHAN107;  HALL80;,20,0,0,0,NA,2,2,14,2,FALSE,06,CHEM257,Fall2015,NSM CHEM,Graded,(CHEM141 AND CHEM142 AND CHEM152) OR (CHEM143 AND CHEM144 AND CHEM152),(CHEM),General Chemistry Laboratory,FALSE,"Normally taken along with CHEM251, this course provides laboratory work in quantitative chemical procedures and introductory chemical laboratory practices. This course is required by most medical, dental, and veterinary schools and is a prerequisite for CHEM258."
"Adediran,Suara A.   Roberts,Andrea",.M..... 01:10PM-02:30PM; ....R.. 06:00PM-09:50PM;,SHAN107;  HALL80;,20,0,0,0,NA,2,2,14,2,FALSE,07,CHEM257,Fall2015,NSM CHEM,Graded,(CHEM141 AND CHEM142 AND CHEM152) OR (CHEM143 AND CHEM144 AND CHEM152),(CHEM),General Chemistry Laboratory,FALSE,"Normally taken along with CHEM251, this course provides laboratory work in quantitative chemical procedures and introductory chemical laboratory practices. This course is required by most medical, dental, and veterinary schools and is a prerequisite for CHEM258."
"Beveridge,David L.   Etson,Candice Marie",..T.R.. 02:40PM-04:00PM;,SCIE72;,19,7,7,12,0,2,3,0,0,FALSE,01,CHEM309,Fall2015,NSM CHEM,Graded,(CHEM251 AND CHEM252),(CHEM-Track A)(CHEM-Track B)(MB&B),Molecular and Cellular Biophysics,TRUE,"This course is an integrated consideration of the biophysics and biophysical chemistry of biological systems from molecules to cells. The objective is to develop a critical sense of the quantitative data currently being obtained from microscopy to spectroscopy, considering both ensemble and single-molecule experiments, and to gain familiarity and facility with interpretation using mathematical and computational models. Biological systems are inherently complex, and some form of modeling is always involved in developing an explanation of how they work. However, these models typically involve only a few basic constructs (simple harmonic motion, ideal fluids, two-state Ising models, random walks, electrostatic interactions, classical dynamics, rate equations, QM energy levels, distribution functions, and network analysis) and only elementary aspects of linear algebra, calculus, differential equations, and statistics. This course deals with how these constructs are integrated in the framework of Boltzmann statistical mechanics to formulate mathematical models of biological phenomena, how these models are validated and refined, and how they are used to form explanations and make testable predictions. Model systems to be considered include the nucleosome, the ribosome, membrane dynamics and ion channels, molecular devices and motors, prototype signal transduction systems, and regulatory processes. This course is suitable for physics and chemistry students who wish to learn about biological applications and for molecular and cellular biology students to develop skills with quantitative physicochemical modes of inquiry applied the life sciences."
"Novick,Stewart E.",..T.R.. 10:30AM-11:50AM;,HALL84;,35,8,15,10,NA,0,0,10,2,FALSE,01,CHEM337,Fall2015,NSM CHEM,Graded,(CHEM141 AND CHEM142 AND MATH121 AND MATH122) OR (CHEM143 AND CHEM144 AND MATH121 AND MATH122),(CHEM)(IDEA-MN)(MB&B),Physical Chemistry I: Quantum Mechanics and Spectroscopy,FALSE,"This course is a rigorous introduction to quantum mechanics. The course covers wave mechanics, operator methods, matrix mechanics, perturbation theory, angular momentum, molecular vibrations, atomic and molecular structure, symmetry, and spectroscopy."
"Calter,Michael A.",.M.W.F. 10:00AM-10:50AM;,SHAN201;,19,7,7,4,5,0,0,0,0,FALSE,01,CHEM359,Fall2015,NSM CHEM,Graded,None,(CHEM-Track A)(CHEM-Track B),Advanced Organic Synthesis,FALSE,"The control of reactivity and selectivity to achieve specific syntheses is one of the overarching goals of organic chemistry. This course is intended to provide advanced undergraduate and graduate students in chemistry with a sufficient foundation to comprehend and use the research literature in organic chemistry. Concentrating on the most important reactions and efficient synthetic methods used for organic synthesis, this course presents the material by reaction type. The planning and execution of multistep synthesis will also be included."
"Bolton,Philip H.",.....F. 12:00PM-01:00PM; ..T.... 01:10PM-06:00PM;,HALL84;  HALL069;,10,3,7,3,NA,0,0,0,0,FALSE,01,CHEM375,Fall2015,NSM CHEM,Graded,(CHEM251 AND CHEM252 AND CHEM257 AND CHEM258),(CHEM),Integrated Chemistry Laboratory I,FALSE,"An advanced laboratory course in chemistry involving work from the major subdisciplines: organic, inorganic, biochemistry, physical, and instrumental. Emphasis will be placed on integrating aspects of chemical synthesis, spectroscopic characterization, and determination of physical properties in each exercise."
"Bolton,Philip H.",.....F. 12:00PM-01:00PM; ...W... 01:10PM-06:00PM;,HALL84;  HALL069;,9,4,5,-2,NA,0,0,0,0,FALSE,02,CHEM375,Fall2015,NSM CHEM,Graded,(CHEM251 AND CHEM252 AND CHEM257 AND CHEM258),(CHEM),Integrated Chemistry Laboratory I,FALSE,"An advanced laboratory course in chemistry involving work from the major subdisciplines: organic, inorganic, biochemistry, physical, and instrumental. Emphasis will be placed on integrating aspects of chemical synthesis, spectroscopic characterization, and determination of physical properties in each exercise."
"Personick,Michelle Louise",..T.R.. 09:00AM-10:20AM;,SCIE92;,30,6,6,15,6,6,6,0,0,FALSE,01,CHEM377,Fall2015,NSM CHEM,Graded,CHEM251,(CHEM-Track A)(CHEM-Track B)(IDEA-MN),Chemistry of Materials and Nanomaterials,TRUE,"This course will provide an introduction to materials chemistry, with a special emphasis on nanomaterials. Topics covered will include colloidal metal nanomaterials; semiconductors and quantum dots; carbon nanotubes, fullerenes, and graphene; metal-organic frameworks; self-assembly and metamaterials; electron and scanning probe microscopies; and lithography. The course will also discuss applications of these materials and techniques in areas such as plasmonics and sensing, catalysis, energy generation, and medicine."
"Stewart,Brian A.",.M..... 12:00PM-01:00PM;,SCIE58;,15,2,0,0,13,0,0,0,0,FALSE,01,CHEM547,Fall2015,None,Credit/Unsatisfactory,None,(CIS),Seminar in Chemical Physics,TRUE,"Weekly seminars presented jointly with the Physics Department under the auspices of the Chemical Physics Program. These informal seminars will be presented by students, faculty, and outside visitors on current research and other topics of interest."
"Westmoreland,T. David",.M.W.F. 11:00AM-11:50AM;,HALL 52;,12,4,4,6,4,NA,NA,NA,NA,FALSE,01,CHEM565,Fall2015,NSM CHEM,Graded,CHEM361 OR CHEM337,None,Physical Methods in Chemistry,FALSE,"An introduction to the use of physical methods to characterize the structures and dynamics of chemical systems with a particular emphasis on applications in inorganic chemistry. Topics will include a variety of spectroscopies (e.g., optical absorption, circular dichroic techniques, infrared and Raman spectroscopies, NMR techniques), small molecule X-ray crystallography, and magnetic susceptibility measurements. Group theoretical techniques will be used extensively to develop selection rules."
"Nangia,Shivangi",.M.W.F. 09:00AM-09:50AM; ..T.... 04:10PM-05:40PM;,SCIE150;  HALL84;,20,0,0,2,NA,2,3,5,10,FALSE,01,CHEM142,Spring2016,NSM CHEM,Graded,CHEM141,(BIOL)(CHEM)(E&ES)(MB&B)(NS&B)(SISP),Introductory Chemistry II,FALSE,"This course is a continuation of CHEM141. CHEM152, the associated laboratory course, may be taken concurrently. The lab should be taken by those who plan to take more than one year of chemistry."
"Nangia,Shivangi",.M.W.F. 09:00AM-09:50AM; ..T.... 07:00PM-08:30PM;,SCIE150;  HALL84;,20,0,0,1,NA,2,3,5,10,FALSE,02,CHEM142,Spring2016,NSM CHEM,Graded,CHEM141,(BIOL)(CHEM)(E&ES)(MB&B)(NS&B)(SISP),Introductory Chemistry II,FALSE,"This course is a continuation of CHEM141. CHEM152, the associated laboratory course, may be taken concurrently. The lab should be taken by those who plan to take more than one year of chemistry."
"Nangia,Shivangi",.M.W.F. 09:00AM-09:50AM; ...W... 04:10PM-05:40PM;,SCIE150;  HALL56;,20,0,0,8,NA,2,3,5,10,FALSE,03,CHEM142,Spring2016,NSM CHEM,Graded,CHEM141,(BIOL)(CHEM)(E&ES)(MB&B)(NS&B)(SISP),Introductory Chemistry II,FALSE,"This course is a continuation of CHEM141. CHEM152, the associated laboratory course, may be taken concurrently. The lab should be taken by those who plan to take more than one year of chemistry."
"Nangia,Shivangi",.M.W.F. 09:00AM-09:50AM; ...W... 07:00PM-08:30PM;,SCIE150;  HALL56;,20,0,0,11,NA,2,3,5,10,FALSE,04,CHEM142,Spring2016,NSM CHEM,Graded,CHEM141,(BIOL)(CHEM)(E&ES)(MB&B)(NS&B)(SISP),Introductory Chemistry II,FALSE,"This course is a continuation of CHEM141. CHEM152, the associated laboratory course, may be taken concurrently. The lab should be taken by those who plan to take more than one year of chemistry."
"Nangia,Shivangi",.M.W.F. 09:00AM-09:50AM; ..T.... 04:10PM-05:40PM;,SCIE150;  HALL56;,20,0,0,8,NA,2,3,5,10,FALSE,05,CHEM142,Spring2016,NSM CHEM,Graded,CHEM141,(BIOL)(CHEM)(E&ES)(MB&B)(NS&B)(SISP),Introductory Chemistry II,FALSE,"This course is a continuation of CHEM141. CHEM152, the associated laboratory course, may be taken concurrently. The lab should be taken by those who plan to take more than one year of chemistry."
"Nangia,Shivangi",.M.W.F. 09:00AM-09:50AM; ..T.... 07:00PM-08:30PM;,SCIE150;  HALL56;,20,0,0,5,NA,2,3,5,10,FALSE,06,CHEM142,Spring2016,NSM CHEM,Graded,CHEM141,(BIOL)(CHEM)(E&ES)(MB&B)(NS&B)(SISP),Introductory Chemistry II,FALSE,"This course is a continuation of CHEM141. CHEM152, the associated laboratory course, may be taken concurrently. The lab should be taken by those who plan to take more than one year of chemistry."
"Westmoreland,T. David",.M.W.F. 09:00AM-09:50AM; .M..... 04:10PM-05:40PM;,SCIE58;  HALL 52;,12,0,0,-1,NA,1,1,1,9,FALSE,01,CHEM144,Spring2016,NSM CHEM,Graded,CHEM143,(BIOL)(CHEM)(E&ES)(MB&B)(NS&B)(SISP),Principles of Chemistry II,FALSE,"This second semester of the general chemistry course is recommended for science students. The focus of the course is the fundamentals of structure and bonding, with an emphasis on predicting reactivity."
"Westmoreland,T. David",.M.W.F. 09:00AM-09:50AM; .M..... 07:00PM-08:30PM;,SCIE58;  HALL 52;,12,0,0,4,NA,1,1,1,9,FALSE,02,CHEM144,Spring2016,NSM CHEM,Graded,CHEM143,(BIOL)(CHEM)(E&ES)(MB&B)(NS&B)(SISP),Principles of Chemistry II,FALSE,"This second semester of the general chemistry course is recommended for science students. The focus of the course is the fundamentals of structure and bonding, with an emphasis on predicting reactivity."
"Westmoreland,T. David",.M.W.F. 09:00AM-09:50AM; ..T.... 04:10PM-05:40PM;,SCIE58;  HALL 52;,12,0,0,-2,NA,1,1,1,9,FALSE,03,CHEM144,Spring2016,NSM CHEM,Graded,CHEM143,(BIOL)(CHEM)(E&ES)(MB&B)(NS&B)(SISP),Principles of Chemistry II,FALSE,"This second semester of the general chemistry course is recommended for science students. The focus of the course is the fundamentals of structure and bonding, with an emphasis on predicting reactivity."
"Westmoreland,T. David",.M.W.F. 09:00AM-09:50AM; ..T.... 07:00PM-08:30PM;,SCIE58;  HALL 52;,12,0,0,4,NA,1,1,1,9,FALSE,04,CHEM144,Spring2016,NSM CHEM,Graded,CHEM143,(BIOL)(CHEM)(E&ES)(MB&B)(NS&B)(SISP),Principles of Chemistry II,FALSE,"This second semester of the general chemistry course is recommended for science students. The focus of the course is the fundamentals of structure and bonding, with an emphasis on predicting reactivity."
"Westmoreland,T. David",.M.W.F. 09:00AM-09:50AM; ..T.... 07:00PM-08:30PM;,SCIE58;  HALL6;,12,0,0,-3,NA,1,1,1,9,FALSE,05,CHEM144,Spring2016,NSM CHEM,Graded,CHEM143,(BIOL)(CHEM)(E&ES)(MB&B)(NS&B)(SISP),Principles of Chemistry II,FALSE,"This second semester of the general chemistry course is recommended for science students. The focus of the course is the fundamentals of structure and bonding, with an emphasis on predicting reactivity."
"Westmoreland,T. David",.M.W.F. 09:00AM-09:50AM; ..T.... 07:00PM-08:30PM;,SCIE58;  SCIE137;,12,1,1,6,NA,0,0,1,9,FALSE,06,CHEM144,Spring2016,NSM CHEM,Graded,CHEM143,(BIOL)(CHEM)(E&ES)(MB&B)(NS&B)(SISP),Principles of Chemistry II,FALSE,"This second semester of the general chemistry course is recommended for science students. The focus of the course is the fundamentals of structure and bonding, with an emphasis on predicting reactivity."
"Mantzaris,John",.M..... 01:10PM-03:00PM;,HALL71;,24,0,0,12,NA,1,2,5,16,FALSE,01,CHEM152,Spring2016,NSM CHEM,Graded,None,(CHEM)(MB&B),Introductory Chemistry Laboratory,FALSE,"This course provides an introduction to the application of chemical concepts in the laboratory. The course will focus on practical aspects of fractional distillation, qualitative inorganic analysis, and synthesis of inorganic compounds. It should be taken by those who plan to take more than one year of chemistry."
"Mantzaris,John",.M..... 03:30PM-05:20PM;,HALL71;,24,0,0,14,NA,1,2,5,16,FALSE,02,CHEM152,Spring2016,NSM CHEM,Graded,None,(CHEM)(MB&B),Introductory Chemistry Laboratory,FALSE,"This course provides an introduction to the application of chemical concepts in the laboratory. The course will focus on practical aspects of fractional distillation, qualitative inorganic analysis, and synthesis of inorganic compounds. It should be taken by those who plan to take more than one year of chemistry."
"Mantzaris,John",..T.... 01:10PM-03:00PM;,HALL71;,24,0,0,-1,NA,1,2,5,16,FALSE,03,CHEM152,Spring2016,NSM CHEM,Graded,None,(CHEM)(MB&B),Introductory Chemistry Laboratory,FALSE,"This course provides an introduction to the application of chemical concepts in the laboratory. The course will focus on practical aspects of fractional distillation, qualitative inorganic analysis, and synthesis of inorganic compounds. It should be taken by those who plan to take more than one year of chemistry."
"Mantzaris,John",..T.... 03:30PM-05:20PM;,HALL71;,24,0,0,13,NA,1,2,5,16,FALSE,04,CHEM152,Spring2016,NSM CHEM,Graded,None,(CHEM)(MB&B),Introductory Chemistry Laboratory,FALSE,"This course provides an introduction to the application of chemical concepts in the laboratory. The course will focus on practical aspects of fractional distillation, qualitative inorganic analysis, and synthesis of inorganic compounds. It should be taken by those who plan to take more than one year of chemistry."
"Mantzaris,John",...W... 01:10PM-03:00PM;,HALL71;,24,0,0,13,NA,1,2,5,16,FALSE,05,CHEM152,Spring2016,NSM CHEM,Graded,None,(CHEM)(MB&B),Introductory Chemistry Laboratory,FALSE,"This course provides an introduction to the application of chemical concepts in the laboratory. The course will focus on practical aspects of fractional distillation, qualitative inorganic analysis, and synthesis of inorganic compounds. It should be taken by those who plan to take more than one year of chemistry."
"Calter,Michael A.",.M.W.F. 09:00AM-09:50AM; .M..... 02:30PM-04:00PM;,SHAN107;  HALL 53;,22,0,0,3,NA,2,3,15,2,FALSE,01,CHEM252,Spring2016,NSM CHEM,Graded,CHEM251,(BIOL)(CHEM)(IDEA-MN)(MB&B)(NS&B)(SISP),Principles of Organic Chemistry II,FALSE,This course is a continuation of the chemistry of carbon compounds with emphasis on the chemistry of important functional groups. The laboratory course CHEM258 is normally elected concurrently but is not required.
"Calter,Michael A.",.M.W.F. 09:00AM-09:50AM; .M..... 07:00PM-08:30PM;,SHAN107;  HALL 53;,22,0,0,-2,NA,2,3,15,2,FALSE,02,CHEM252,Spring2016,NSM CHEM,Graded,CHEM251,(BIOL)(CHEM)(IDEA-MN)(MB&B)(NS&B)(SISP),Principles of Organic Chemistry II,FALSE,This course is a continuation of the chemistry of carbon compounds with emphasis on the chemistry of important functional groups. The laboratory course CHEM258 is normally elected concurrently but is not required.
"Calter,Michael A.",.M.W.F. 09:00AM-09:50AM; .M..... 07:00PM-08:30PM;,SHAN107;  HALL56;,22,0,0,-4,NA,2,3,15,2,FALSE,03,CHEM252,Spring2016,NSM CHEM,Graded,CHEM251,(BIOL)(CHEM)(IDEA-MN)(MB&B)(NS&B)(SISP),Principles of Organic Chemistry II,FALSE,This course is a continuation of the chemistry of carbon compounds with emphasis on the chemistry of important functional groups. The laboratory course CHEM258 is normally elected concurrently but is not required.
"Calter,Michael A.",.M.W.F. 09:00AM-09:50AM; ..T.... 02:30PM-04:00PM;,SHAN107;  HALL 53;,22,0,0,5,NA,2,3,15,2,FALSE,04,CHEM252,Spring2016,NSM CHEM,Graded,CHEM251,(BIOL)(CHEM)(IDEA-MN)(MB&B)(NS&B)(SISP),Principles of Organic Chemistry II,FALSE,This course is a continuation of the chemistry of carbon compounds with emphasis on the chemistry of important functional groups. The laboratory course CHEM258 is normally elected concurrently but is not required.
"Calter,Michael A.",.M.W.F. 09:00AM-09:50AM; ..T.... 07:00PM-08:30PM;,SHAN107;  SCIE92;,22,0,0,0,NA,2,3,15,2,FALSE,05,CHEM252,Spring2016,NSM CHEM,Graded,CHEM251,(BIOL)(CHEM)(IDEA-MN)(MB&B)(NS&B)(SISP),Principles of Organic Chemistry II,FALSE,This course is a continuation of the chemistry of carbon compounds with emphasis on the chemistry of important functional groups. The laboratory course CHEM258 is normally elected concurrently but is not required.
"Calter,Michael A.",.M.W.F. 09:00AM-09:50AM; ..T.... 07:00PM-08:30PM;,SHAN107;  SCIE141;,22,0,0,2,NA,2,3,15,2,FALSE,06,CHEM252,Spring2016,NSM CHEM,Graded,CHEM251,(BIOL)(CHEM)(IDEA-MN)(MB&B)(NS&B)(SISP),Principles of Organic Chemistry II,FALSE,This course is a continuation of the chemistry of carbon compounds with emphasis on the chemistry of important functional groups. The laboratory course CHEM258 is normally elected concurrently but is not required.
"Roberts,Andrea",.M..... 01:10PM-02:30PM; ..T.... 08:20AM-12:10PM;,SHAN107;  HALL80;,20,0,0,12,NA,2,2,14,2,FALSE,01,CHEM258,Spring2016,NSM CHEM,Graded,(CHEM251 AND CHEM257),(CHEM),Organic Chemistry Laboratory,FALSE,This course presents laboratory techniques of organic chemistry.
"Roberts,Andrea",.M..... 01:10PM-02:30PM; ..T.... 06:00PM-09:50PM;,SHAN107;  HALL80;,20,0,0,3,NA,2,2,14,2,FALSE,02,CHEM258,Spring2016,NSM CHEM,Graded,(CHEM251 AND CHEM257),(CHEM),Organic Chemistry Laboratory,FALSE,This course presents laboratory techniques of organic chemistry.
"Roberts,Andrea",.M..... 01:10PM-02:30PM; ..T.... 01:10PM-05:00PM;,SHAN107;  HALL80;,20,0,0,3,NA,2,2,14,2,FALSE,03,CHEM258,Spring2016,NSM CHEM,Graded,(CHEM251 AND CHEM257),(CHEM),Organic Chemistry Laboratory,FALSE,This course presents laboratory techniques of organic chemistry.
"Roberts,Andrea",.M..... 01:10PM-02:30PM; ...W... 01:10PM-05:00PM;,SHAN107;  HALL80;,20,0,0,0,NA,2,2,14,2,FALSE,04,CHEM258,Spring2016,NSM CHEM,Graded,(CHEM251 AND CHEM257),(CHEM),Organic Chemistry Laboratory,FALSE,This course presents laboratory techniques of organic chemistry.
"Roberts,Andrea",.M..... 01:10PM-02:30PM; ....R.. 01:10PM-05:00PM;,SHAN107;  HALL80;,20,0,0,2,NA,2,2,14,2,FALSE,05,CHEM258,Spring2016,NSM CHEM,Graded,(CHEM251 AND CHEM257),(CHEM),Organic Chemistry Laboratory,FALSE,This course presents laboratory techniques of organic chemistry.
"Roberts,Andrea",.M..... 01:10PM-02:30PM; ...W... 06:00PM-09:50PM;,SHAN107;  HALL80;,20,0,0,0,NA,2,2,14,2,FALSE,06,CHEM258,Spring2016,NSM CHEM,Graded,(CHEM251 AND CHEM257),(CHEM),Organic Chemistry Laboratory,FALSE,This course presents laboratory techniques of organic chemistry.
"Obenchain,Daniel Adam",..T.R.. 10:30AM-11:50AM;,SCIE137;,19,5,10,-2,NA,0,0,4,0,FALSE,01,CHEM338,Spring2016,NSM CHEM,Graded,(MATH121 AND MATH122 AND CHEM141 AND CHEM142) OR (MATH121 AND MATH122 AND CHEM143 AND CHEM144),(CHEM)(IDEA-MN)(MB&B),"Physical Chemistry II: Thermodynamics, Statistical Mechanics, and Kinetics",FALSE,"This course investigates chemical aspects of statistical mechanics and the laws of thermodynamics including free energy, chemical potential and chemical equilibria, and rates of chemical reactions."
"Northrop,Brian Hale",.M.W.F. 10:00AM-10:50AM;,HALL84;,19,7,7,-8,5,0,0,0,0,FALSE,01,CHEM358,Spring2016,NSM CHEM,Graded,(CHEM251 AND CHEM252),(CHEM-Track A)(CHEM-Track B)(ENVS),Structure and Mechanism,FALSE,"This course will cover several important aspects of traditional and contemporary physical organic and mechanistic chemistry, including frontier molecular orbital theory and pericyclic reactions, organic photochemistry reactive intermediates (carbocations, carbanions, radicals, and carbenes), the thermodynamics and kinetics of organic reactions, and polymer chemistry."
"Fry,Albert J.   Personick,Michelle Louise",.M..... 01:10PM-06:00PM; .....F. 01:00PM-01:50PM;,HALL069;  HALL56;,10,3,7,2,NA,0,0,0,0,FALSE,01,CHEM376,Spring2016,NSM CHEM,Graded,CHEM375,(CHEM),Integrated Chemistry Laboratory II,FALSE,"An advanced laboratory course in chemistry involving work from the major subdisciplines: organic, inorganic, biochemistry, physical, and instrumental. Emphasis will be placed on integrating aspects of chemical synthesis, spectroscopic characterization, and determination of physical properties in each exercise."
"Fry,Albert J.   Personick,Michelle Louise",..T.... 01:10PM-06:00PM; .....F. 01:00PM-01:50PM;,HALL069;  HALL56;,10,3,7,1,NA,0,0,0,0,FALSE,02,CHEM376,Spring2016,NSM CHEM,Graded,CHEM375,(CHEM),Integrated Chemistry Laboratory II,FALSE,"An advanced laboratory course in chemistry involving work from the major subdisciplines: organic, inorganic, biochemistry, physical, and instrumental. Emphasis will be placed on integrating aspects of chemical synthesis, spectroscopic characterization, and determination of physical properties in each exercise."
"Personick,Michelle Louise",.....F. 03:30PM-04:30PM;,HALL84;,60,20,15,28,25,0,0,0,0,FALSE,01,CHEM522,Spring2016,None,Credit/Unsatisfactory,None,(CHEM)(CIS),Chemistry Symposia II,FALSE,Weekly seminars by distinguished national and international chemists.
"Knee,Joseph L.",.M..... 12:10PM-01:00PM;,SCIE58;,19,3,3,7,13,0,0,0,0,FALSE,01,PHYS588,Spring2016,None,Credit/Unsatisfactory,None,(CIS),Seminar in Chemical Physics,TRUE,"Weekly seminars presented jointly with the Chemistry Department under the auspices of the Chemical Physics Program. These informal seminars will be presented by students, faculty, and outside visitors on current research and other topics of interest."
"Northrop,Brian Hale",....R.. 12:00PM-01:00PM;,HALL84;,15,2,0,7,13,0,0,0,0,FALSE,01,CHEM558,Spring2016,None,Credit/Unsatisfactory,None,(CIS),Seminar in Organic and Inorganic Chemistry,FALSE,This graduate-level seminar in organic and inorganic chemistry will include weekly presentations and discussions based on current research. Speakers will present the details of their topic using specific examples and will place the research in a broader context with respect to the current literature while also providing adequate background information and drawing concepts together with critical concluding analysis.
"Roberts,Andrea",.MTWRF. 09:00AM-10:40AM;,SHAN201;,18,0,0,10,NA,0,0,0,18,FALSE,01,CHEM141,Summer2016,NSM CHEM,Graded,None,(BIOL)(CHEM)(E&ES)(MB&B)(NS&B)(SISP),Introductory Chemistry I,FALSE,"This course emphasizes rigorous descriptive reasoning. While intended for students with little or no previous background in chemistry, the course is taught at a relatively high level. The topical coverage emphasizes the relationships between electronic structure, chemical reactivity, and the physical properties of the elements and their compounds."
"Roberts,Andrea",.MTWRF. 09:00AM-10:40AM;,SHAN201;,18,0,0,10,0,4,4,5,5,FALSE,01,CHEM142,Summer2016,NSM CHEM,Graded,CHEM141,(BIOL)(CHEM)(E&ES)(MB&B)(NS&B)(SISP),Introductory Chemistry II,FALSE,"This course is a continuation of CHEM141. CHEM152, the associated laboratory course, may be taken concurrently. The lab should be taken by those who plan to take more than one year of chemistry."
"Adediran,Suara A.",.M.WR.. 03:30PM-05:20PM;,HALL71;,18,0,0,14,0,4,4,5,5,FALSE,01,CHEM152,Summer2016,NSM CHEM,Graded,None,(CHEM)(MB&B),Introductory Chemistry Laboratory,FALSE,"This course provides an introduction to the application of chemical concepts in the laboratory. The course will focus on practical aspects of fractional distillation, qualitative inorganic analysis, and synthesis of inorganic compounds. It should be taken by those who plan to take more than one year of chemistry."
"Westmoreland,T. David    Mukerji,Ishita",.....F. 02:30PM-03:30PM;,SCIE137;,35,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,CIS121,Fall2015,NSM CIS,Credit/Unsatisfactory,None,None,Wesleyan Mathematics and Science Scholars Colloquium,FALSE,"This weekly colloquium of participants in the Wesleyan Mathematics and Science Scholars (WesMaSS) Program will provide the participants with a framework for taking full advantage of the educational opportunities in the natural sciences and mathematics available at Wesleyan. Class sessions and assignments are designed to help students to develop effective individual and group study skills, to promote cohort-building, and to navigate the ""hidden curriculum"" in higher education."
"Thomas,Ellen",.M.W.F. 09:00AM-09:50AM;,SCIE405;,50,NA,NA,3,NA,5,5,15,25,FALSE,01,E&ES160,Fall2015,NSM E&ES,Graded,None,None,Life in the Oceans in the Anthropocene and Beyond,TRUE,"Little is known about life in the deep-sea, the largest habitat on Earth, even about the largest animals living there, such as the giant squid. Humans, however, are severely affecting even these most remote areas of our planet, and wildlife populations in the oceans have been badly damaged by human activity. We will look at the amazing diversity of ocean life and the disparate building plans of its animals, and see how oceanic ecosystems are fundamentally different from land ecosystems. Then we will explore how human actions are affecting oceanic ecosystems directly, for instance by overfishing (especially of large predators and filter feeders), addition of nutrients (eutrophication) and pollutants, and the spread of invasive species, as well as indirectly, through emission of carbon compounds into the atmosphere. Rising atmospheric CO2 levels lead to ocean acidification and global warming, affecting the all-important metabolic rates of ocean life, as well as oceanic oxygen levels and stratification, thus productivity. We will try to predict the composition of future ecosystems by looking at ecosystem changes during periods of rapid warming in the geological past, and see whether future ecosystems will become dominated by jellyfish, as they were 600 million years ago."
"Thomas,Ellen",.....F. 01:10PM-02:30PM;,SCIE109;,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,CIS221,Fall2015,NSM CIS,Credit/Unsatisfactory,None,(CIS),Research Frontiers in the Sciences I,FALSE,"This seminar is designed to introduce students to interdisciplinary research projects in the sciences. Each week, a faculty member and his or her research group will present a broadly accessible overview of research work, including a description of methodologies, problem-solving activities, and future directions."
"Gilmore,Martha S.",..T.R.. 09:00AM-10:20AM;,SCIE405;,20,6,6,6,4,2,2,0,0,FALSE,01,E&ES371,Fall2015,NSM E&ES,Graded,E&ES213 OR E&ES220 OR E&ES223 OR [E&ES280 or ENVS280],(CIS)(PSCI-MN),Planetary Evolution,TRUE,"Why are we the only planet in the solar system with oceans, plate tectonics, and life? This course examines how fundamental geologic processes operate under the unique conditions that exist on each planet. Emphasis is placed on the mechanisms that control the different evolutionary histories of the planets. Much of the course will utilize recent data from spacecraft. Readings of the primary literature will focus on planetary topics that constrain our understanding of geology as well as the history and fate of our home, the earth."
"Li,Han",..T.R.. 10:30AM-11:50AM;,SCIE139;,40,0,0,2,NA,1,1,10,28,FALSE,01,MATH222,Fall2015,NSM MATH,Graded,None,(CIS)(MATH)(MB&B)(MECO)(NS&B)(PHYS),Multivariable Calculus,FALSE,"This course treats the basic aspects of differential and integral calculus of functions of several real variables, with emphasis on the development of calculational skills. The areas covered include scalar- and vector-valued functions of several variables, their derivatives, and their integrals; the nature of extremal values of such functions and methods for calculating these values; and the theorems of Green and Stokes."
"Hildum,Alyson",.M.W... 02:40PM-04:00PM;,SCIE121;,40,0,0,-1,NA,1,1,10,28,FALSE,02,MATH222,Fall2015,NSM MATH,Graded,None,(CIS)(MATH)(MB&B)(MECO)(NS&B)(PHYS),Multivariable Calculus,FALSE,"This course treats the basic aspects of differential and integral calculus of functions of several real variables, with emphasis on the development of calculational skills. The areas covered include scalar- and vector-valued functions of several variables, their derivatives, and their integrals; the nature of extremal values of such functions and methods for calculating these values; and the theorems of Green and Stokes."
"Chan,Wai Kiu",..T.R.. 02:40PM-04:00PM;,SCIE137;,25,6,7,-2,NA,2,3,7,0,FALSE,01,MATH226,Fall2015,NSM MATH,Graded,(MATH222 AND MATH221) OR (MATH222 AND MATH223),(CIS)(MATH)(MECO)(NS&B),Complex Analysis,FALSE,"We will present the basic properties of complex analytic functions. We begin with the complex numbers themselves and elementary functions and their mapping properties, then discuss Cauchy's integral theorem and Cauchy's integral formula and applications. Then we discuss Taylor and Laurent series, zeros and poles and residue theorems, the argument principle, and Rouche's theorem. In addition to a rigorous introduction to complex analysis, students will gain experience in communicating mathematical ideas and proofs effectively."
